name,lat,lon,plt_id,max_age,pygp_pts,pygp_feature
830131fffffffff,71.05552011011956,30.17952611335114,350,550.0,"(0.280647, 0.163206, 0.945834)",<pygplates.pygplates.Feature object at 0x7f0ef561cb30>
830132fffffffff,70.38903017716629,35.22188796977376,350,550.0,"(0.274186, 0.193574, 0.941993)",<pygplates.pygplates.Feature object at 0x7f0ef561cba0>
830133fffffffff,71.17299633869337,33.21370309343489,350,550.0,"(0.269991, 0.17677, 0.946497)",<pygplates.pygplates.Feature object at 0x7f0ef561cc10>
830134fffffffff,69.45645483033277,31.453726442702852,302,550.0,"(0.299356, 0.183113, 0.936406)",<pygplates.pygplates.Feature object at 0x7f0ef561cc80>
830135fffffffff,70.1843566904799,29.41778444274005,302,550.0,"(0.295285, 0.166505, 0.940788)",<pygplates.pygplates.Feature object at 0x7f0ef561ccf0>
830136fffffffff,69.54530876760488,34.23709819938786,350,550.0,"(0.28891, 0.196616, 0.936949)",<pygplates.pygplates.Feature object at 0x7f0ef561cd60>
830148fffffffff,78.34754604113641,-5.658508915749535,102,220.0,"(0.20099, -0.0199145, 0.979391)",<pygplates.pygplates.Feature object at 0x7f0ef561cdd0>
830149fffffffff,78.50868548912264,-10.888484241681518,102,220.0,"(0.195633, -0.0376322, 0.979955)",<pygplates.pygplates.Feature object at 0x7f0ef561ce40>
83014bfffffffff,79.26782757353125,-7.694425296475324,102,220.0,"(0.184542, -0.0249327, 0.982508)",<pygplates.pygplates.Feature object at 0x7f0ef561ceb0>
83014dfffffffff,77.62246960072386,-8.738741959461315,102,220.0,"(0.211864, -0.0325664, 0.976756)",<pygplates.pygplates.Feature object at 0x7f0ef561cf20>
830150fffffffff,77.27242550013955,17.017121620280143,309,550.0,"(0.21067, 0.064477, 0.975429)",<pygplates.pygplates.Feature object at 0x7f0ef561cf90>
830151fffffffff,77.83060266210693,12.775510865089986,309,550.0,"(0.205584, 0.0466152, 0.977529)",<pygplates.pygplates.Feature object at 0x7f0ef561b040>
830152fffffffff,77.6393220596993,21.357886632134054,311,400.0,"(0.199364, 0.0779608, 0.976819)",<pygplates.pygplates.Feature object at 0x7f0ef561b0b0>
830153fffffffff,78.26822928644036,17.163735323704756,309,550.0,"(0.194275, 0.0600034, 0.97911)",<pygplates.pygplates.Feature object at 0x7f0ef561b120>
830154fffffffff,76.29071550431517,16.89312316362931,309,550.0,"(0.226769, 0.0688679, 0.971511)",<pygplates.pygplates.Feature object at 0x7f0ef561b190>
830155fffffffff,76.84491384758901,12.987234470149247,309,55.0,"(0.221766, 0.0511467, 0.973758)",<pygplates.pygplates.Feature object at 0x7f0ef561b200>
830156fffffffff,76.65342205780023,20.88453626502376,311,400.0,"(0.215675, 0.0822915, 0.972992)",<pygplates.pygplates.Feature object at 0x7f0ef561b270>
830158fffffffff,79.31333152779241,7.432123210487779,309,55.0,"(0.18388, 0.0239867, 0.982656)",<pygplates.pygplates.Feature object at 0x7f0ef561b2e0>
83015afffffffff,79.84266203917527,12.217662391734004,309,550.0,"(0.172358, 0.0373207, 0.984327)",<pygplates.pygplates.Feature object at 0x7f0ef561b350>
83015efffffffff,78.8299832823722,12.523269566928157,309,550.0,"(0.189112, 0.0420057, 0.981057)",<pygplates.pygplates.Feature object at 0x7f0ef561b3c0>
830169fffffffff,75.87145196683836,-9.091362986842263,102,220.0,"(0.241032, -0.0385698, 0.969751)",<pygplates.pygplates.Feature object at 0x7f0ef561b430>
83016bfffffffff,76.7335195179321,-6.8971158590744555,102,220.0,"(0.22782, -0.0275576, 0.973313)",<pygplates.pygplates.Feature object at 0x7f0ef561b4a0>
830172fffffffff,75.32337991525921,16.786882938671997,309,55.0,"(0.242566, 0.0731745, 0.967371)",<pygplates.pygplates.Feature object at 0x7f0ef561b510>
830176fffffffff,74.37065443366569,16.694841632701642,309,55.0,"(0.258057, 0.0773955, 0.963025)",<pygplates.pygplates.Feature object at 0x7f0ef561b580>
830180fffffffff,72.51173395451914,52.906871917861395,373,490.0,"(0.181242, 0.239704, 0.953779)",<pygplates.pygplates.Feature object at 0x7f0ef561b5f0>
830181fffffffff,73.5013115211849,51.54453761829807,350,550.0,"(0.176617, 0.222393, 0.958826)",<pygplates.pygplates.Feature object at 0x7f0ef561b660>
830182fffffffff,72.2440302671146,56.317864212246526,435,300.0,"(0.169128, 0.253768, 0.952364)",<pygplates.pygplates.Feature object at 0x7f0ef561b6d0>
830183fffffffff,73.25796030779952,55.18212029174088,373,490.0,"(0.164475, 0.236492, 0.957611)",<pygplates.pygplates.Feature object at 0x7f0ef561b740>
830184fffffffff,71.75334109936104,50.84495986066264,350,550.0,"(0.197703, 0.242797, 0.949717)",<pygplates.pygplates.Feature object at 0x7f0ef561b7b0>
830185fffffffff,72.71827175167499,49.4314015141134,350,550.0,"(0.193202, 0.225663, 0.954856)",<pygplates.pygplates.Feature object at 0x7f0ef561b820>
830186fffffffff,71.5213428408371,54.118377002120255,373,490.0,"(0.185769, 0.256803, 0.948442)",<pygplates.pygplates.Feature object at 0x7f0ef561b890>
830188fffffffff,75.28454433859416,52.42571406201394,350,550.0,"(0.154898, 0.201326, 0.967199)",<pygplates.pygplates.Feature object at 0x7f0ef561b900>
830189fffffffff,76.29216201690413,50.73502118410093,350,550.0,"(0.149981, 0.183469, 0.971517)",<pygplates.pygplates.Feature object at 0x7f0ef561b970>
83018afffffffff,75.02593987631472,56.5157810810154,373,490.0,"(0.142551, 0.2155, 0.966043)",<pygplates.pygplates.Feature object at 0x7f0ef561b9e0>
83018bfffffffff,76.06407754417114,55.153994990902234,350,550.0,"(0.137607, 0.197652, 0.970566)",<pygplates.pygplates.Feature object at 0x7f0ef561ba50>
83018cfffffffff,74.4876775061938,50.00320961498431,350,550.0,"(0.171899, 0.204885, 0.963573)",<pygplates.pygplates.Feature object at 0x7f0ef561bac0>
83018dfffffffff,75.46793908967445,48.24787238970107,350,550.0,"(0.167091, 0.187196, 0.968007)",<pygplates.pygplates.Feature object at 0x7f0ef561bb30>
83018efffffffff,74.27222200914707,53.895009751747395,373,490.0,"(0.159731, 0.219006, 0.96256)",<pygplates.pygplates.Feature object at 0x7f0ef561bba0>
830190fffffffff,70.88789592412562,60.452454314293,435,300.0,"(0.161465, 0.284836, 0.94488)",<pygplates.pygplates.Feature object at 0x7f0ef561bc10>
830191fffffffff,71.91672447919579,59.642798700779515,435,300.0,"(0.156872, 0.267841, 0.950606)",<pygplates.pygplates.Feature object at 0x7f0ef561bc80>
830192fffffffff,70.49015997111651,63.48096511894947,435,300.0,"(0.149115, 0.298831, 0.942584)",<pygplates.pygplates.Feature object at 0x7f0ef561bcf0>
830193fffffffff,71.53200782388963,62.86346112655354,435,300.0,"(0.144485, 0.281905, 0.948501)",<pygplates.pygplates.Feature object at 0x7f0ef561bd60>
830194fffffffff,70.22445809951965,58.2282557817013,350,550.0,"(0.178146, 0.287637, 0.941025)",<pygplates.pygplates.Feature object at 0x7f0ef561bdd0>
830195fffffffff,71.23232781983093,57.32670577678737,435,300.0,"(0.173686, 0.270822, 0.946831)",<pygplates.pygplates.Feature object at 0x7f0ef561be40>
830196fffffffff,69.86513345145026,61.175990866233235,350,550.0,"(0.165961, 0.301582, 0.938885)",<pygplates.pygplates.Feature object at 0x7f0ef561beb0>
830198fffffffff,73.63531428382277,61.38079535422504,435,300.0,"(0.134954, 0.247327, 0.959488)",<pygplates.pygplates.Feature object at 0x7f0ef561bf20>
830199fffffffff,74.69436140382773,60.48080677624684,373,490.0,"(0.130061, 0.229702, 0.964531)",<pygplates.pygplates.Feature object at 0x7f0ef561bf90>
83019afffffffff,73.21921779275928,64.92237387770646,435,300.0,"(0.122369, 0.261495, 0.957416)",<pygplates.pygplates.Feature object at 0x7f0ef561a040>
83019bfffffffff,74.29307579963533,64.29047628957703,435,300.0,"(0.117439, 0.243917, 0.962659)",<pygplates.pygplates.Feature object at 0x7f0ef561a0b0>
83019cfffffffff,72.95036153462134,58.73106534860824,435,300.0,"(0.152187, 0.25061, 0.956051)",<pygplates.pygplates.Feature object at 0x7f0ef561a120>
83019dfffffffff,73.98734281082102,57.69721422665366,373,490.0,"(0.147412, 0.233158, 0.961201)",<pygplates.pygplates.Feature object at 0x7f0ef561a190>
83019efffffffff,72.58076576540478,62.168503967424925,435,300.0,"(0.139764, 0.264732, 0.95414)",<pygplates.pygplates.Feature object at 0x7f0ef561a200>
8301a0fffffffff,71.13194808158163,45.80371921272672,350,550.0,"(0.225441, 0.231856, 0.946266)",<pygplates.pygplates.Feature object at 0x7f0ef561a270>
8301a1fffffffff,72.04291357094309,44.18416520275839,350,550.0,"(0.221086, 0.214878, 0.951288)",<pygplates.pygplates.Feature object at 0x7f0ef561a2e0>
8301a2fffffffff,70.98673213855534,48.97237801534271,350,550.0,"(0.213854, 0.245772, 0.945443)",<pygplates.pygplates.Feature object at 0x7f0ef561a350>
8301a3fffffffff,71.92731599302986,47.526342835540035,350,550.0,"(0.209479, 0.228817, 0.950664)",<pygplates.pygplates.Feature object at 0x7f0ef561a3c0>
8301a4fffffffff,70.33508256708615,44.241231138024794,350,550.0,"(0.241085, 0.234783, 0.941677)",<pygplates.pygplates.Feature object at 0x7f0ef561a430>
8301a5fffffffff,71.22228206389644,42.62424274249226,350,550.0,"(0.236856, 0.217985, 0.946775)",<pygplates.pygplates.Feature object at 0x7f0ef561a4a0>
8301a6fffffffff,70.21523742194313,47.26769155798897,350,550.0,"(0.229689, 0.24863, 0.940971)",<pygplates.pygplates.Feature object at 0x7f0ef561a510>
8301a8fffffffff,73.79024989884313,44.11378097890303,350,550.0,"(0.200421, 0.194315, 0.960246)",<pygplates.pygplates.Feature object at 0x7f0ef561a580>
8301a9fffffffff,74.70617445954184,42.088539846498435,350,550.0,"(0.195746, 0.176799, 0.964586)",<pygplates.pygplates.Feature object at 0x7f0ef561a5f0>
8301aafffffffff,73.67894002089885,47.8451605521817,350,550.0,"(0.188602, 0.208329, 0.959702)",<pygplates.pygplates.Feature object at 0x7f0ef561a660>
8301abfffffffff,74.6324032797155,46.05547802807661,350,550.0,"(0.183907, 0.190811, 0.964245)",<pygplates.pygplates.Feature object at 0x7f0ef561a6d0>
8301acfffffffff,72.94525425701644,42.38588736317141,350,550.0,"(0.216627, 0.19771, 0.956025)",<pygplates.pygplates.Feature object at 0x7f0ef561a740>
8301adfffffffff,73.83558308496676,40.381776493871534,350,550.0,"(0.212066, 0.180366, 0.960467)",<pygplates.pygplates.Feature object at 0x7f0ef561a7b0>
8301aefffffffff,72.86279952309044,45.915728658109224,350,550.0,"(0.205, 0.21166, 0.955602)",<pygplates.pygplates.Feature object at 0x7f0ef561a820>
8301b0fffffffff,69.82017277653625,53.25069492855217,350,550.0,"(0.206399, 0.276409, 0.938615)",<pygplates.pygplates.Feature object at 0x7f0ef561a890>
8301b1fffffffff,70.78661294286711,52.11110694916401,350,550.0,"(0.202103, 0.259717, 0.9443)",<pygplates.pygplates.Feature object at 0x7f0ef561a900>
8301b2fffffffff,69.54907075367531,56.07754231562071,350,550.0,"(0.194993, 0.289934, 0.936972)",<pygplates.pygplates.Feature object at 0x7f0ef561a970>
8301b3fffffffff,70.53215189259905,55.201863244927836,373,490.0,"(0.190197, 0.273677, 0.942829)",<pygplates.pygplates.Feature object at 0x7f0ef561a9e0>
8301b4fffffffff,69.09660265028576,51.02633714738773,350,550.0,"(0.22441, 0.277384, 0.934183)",<pygplates.pygplates.Feature object at 0x7f0ef561aa50>
8301b5fffffffff,70.04353070236469,50.276244881011536,350,550.0,"(0.218124, 0.26251, 0.939952)",<pygplates.pygplates.Feature object at 0x7f0ef561aac0>
8301b6fffffffff,68.85730289433836,53.77990359087597,350,550.0,"(0.213129, 0.290989, 0.932685)",<pygplates.pygplates.Feature object at 0x7f0ef561ab30>
830200fffffffff,79.22098635627604,-107.42920224303748,120,990.0,"(-0.056018, -0.178435, 0.982356)",<pygplates.pygplates.Feature object at 0x7f0ef561aba0>
830201fffffffff,78.73091169852648,-102.59445003236915,120,990.0,"(-0.0426104, -0.190715, 0.98072)",<pygplates.pygplates.Feature object at 0x7f0ef561ac10>
830202fffffffff,78.56938227914105,-112.05093884773115,120,990.0,"(-0.0744033, -0.183684, 0.980165)",<pygplates.pygplates.Feature object at 0x7f0ef561ac80>
830203fffffffff,78.15282216154696,-107.31283812276168,120,990.0,"(-0.0610956, -0.196001, 0.978699)",<pygplates.pygplates.Feature object at 0x7f0ef561acf0>
830204fffffffff,80.28909770472752,-107.57083271015772,120,150.0,"(-0.050921, -0.160807, 0.985671)",<pygplates.pygplates.Feature object at 0x7f0ef561ad60>
830205fffffffff,79.79572425627778,-102.25760016841691,120,990.0,"(-0.037612, -0.17312, 0.984182)",<pygplates.pygplates.Feature object at 0x7f0ef561add0>
830206fffffffff,79.62942556272745,-112.6787601978455,120,150.0,"(-0.0694069, -0.166095, 0.983664)",<pygplates.pygplates.Feature object at 0x7f0ef561ae40>
830208fffffffff,77.08368530853505,-98.75249733339169,120,990.0,"(-0.0340134, -0.220925, 0.974698)",<pygplates.pygplates.Feature object at 0x7f0ef561aeb0>
830209fffffffff,76.44570351546561,-94.94738064982407,101,1100.0,"(-0.020212, -0.233494, 0.972148)",<pygplates.pygplates.Feature object at 0x7f0ef561af20>
83020afffffffff,76.56841966133133,-103.11589225587561,120,990.0,"(-0.0527102, -0.226224, 0.972648)",<pygplates.pygplates.Feature object at 0x7f0ef561af90>
83020bfffffffff,75.99420492235863,-99.28277993473901,101,1100.0,"(-0.0390396, -0.238851, 0.970271)",<pygplates.pygplates.Feature object at 0x7f0ef5619040>
83020cfffffffff,78.16192467126618,-98.1326368452105,120,990.0,"(-0.0290211, -0.203083, 0.978731)",<pygplates.pygplates.Feature object at 0x7f0ef56190b0>
83020dfffffffff,77.52183413277088,-94.05006189807352,120,990.0,"(-0.0152604, -0.215528, 0.976378)",<pygplates.pygplates.Feature object at 0x7f0ef5619120>
83020efffffffff,77.65491880970399,-102.87641675068741,120,990.0,"(-0.0476449, -0.208423, 0.976878)",<pygplates.pygplates.Feature object at 0x7f0ef5619190>
830210fffffffff,78.10577559757701,-121.08202760855883,120,150.0,"(-0.106405, -0.176515, 0.97853)",<pygplates.pygplates.Feature object at 0x7f0ef5619200>
830211fffffffff,77.85189132589349,-116.16508060813054,120,990.0,"(-0.0927952, -0.188875, 0.977607)",<pygplates.pygplates.Feature object at 0x7f0ef5619270>
830212fffffffff,77.26635085196767,-124.50901164078648,120,150.0,"(-0.124875, -0.181634, 0.975405)",<pygplates.pygplates.Feature object at 0x7f0ef56192e0>
830213fffffffff,77.07955300584676,-119.81496835262121,120,990.0,"(-0.111173, -0.194002, 0.974681)",<pygplates.pygplates.Feature object at 0x7f0ef5619350>
830214fffffffff,79.13646206368801,-122.60182066721542,120,150.0,"(-0.101547, -0.158774, 0.982079)",<pygplates.pygplates.Feature object at 0x7f0ef56193c0>
830215fffffffff,78.89721754498075,-117.16166670555803,120,150.0,"(-0.0879086, -0.171333, 0.981283)",<pygplates.pygplates.Feature object at 0x7f0ef5619430>
830216fffffffff,78.27269025331701,-126.23325432722949,120,150.0,"(-0.120138, -0.163948, 0.979126)",<pygplates.pygplates.Feature object at 0x7f0ef56194a0>
830218fffffffff,76.43032163711057,-111.1535624154914,120,990.0,"(-0.0846698, -0.218818, 0.972085)",<pygplates.pygplates.Feature object at 0x7f0ef5619510>
830219fffffffff,75.98561646212241,-107.13054931571983,101,1100.0,"(-0.0713298, -0.231422, 0.970235)",<pygplates.pygplates.Feature object at 0x7f0ef5619580>
83021afffffffff,75.73335221326535,-114.7136672401612,101,1100.0,"(-0.10303, -0.223864, 0.969159)",<pygplates.pygplates.Feature object at 0x7f0ef56195f0>
83021bfffffffff,75.34460157543775,-110.80187610592462,101,1100.0,"(-0.0898515, -0.236513, 0.967465)",<pygplates.pygplates.Feature object at 0x7f0ef5619660>
83021cfffffffff,77.50609993715,-111.56131052933189,120,990.0,"(-0.0795026, -0.201198, 0.976319)",<pygplates.pygplates.Feature object at 0x7f0ef56196d0>
83021dfffffffff,77.07415566638163,-107.21459619385277,120,990.0,"(-0.0662013, -0.213669, 0.97466)",<pygplates.pygplates.Feature object at 0x7f0ef5619740>
83021efffffffff,76.80218780186338,-115.36664583942549,120,990.0,"(-0.0978117, -0.206301, 0.973588)",<pygplates.pygplates.Feature object at 0x7f0ef56197b0>
830221fffffffff,81.32880032010712,-95.3582195135876,134,600.0,"(-0.0140787, -0.150105, 0.98857)",<pygplates.pygplates.Feature object at 0x7f0ef5619820>
830223fffffffff,80.8610288761318,-101.79682894801542,120,150.0,"(-0.0324714, -0.155475, 0.987306)",<pygplates.pygplates.Feature object at 0x7f0ef5619890>
830225fffffffff,82.38578630597881,-93.78915435857591,134,135.0,"(-0.00875642, -0.132213, 0.991183)",<pygplates.pygplates.Feature object at 0x7f0ef5619900>
830228fffffffff,79.63126029837335,-91.7472470040149,120,990.0,"(-0.00548775, -0.179899, 0.98367)",<pygplates.pygplates.Feature object at 0x7f0ef5619970>
830229fffffffff,78.91121733708513,-87.5132788684695,120,990.0,"(0.00834478, -0.192149, 0.98133)",<pygplates.pygplates.Feature object at 0x7f0ef56199e0>
83022afffffffff,79.22796466582884,-97.39859677537866,120,990.0,"(-0.0240676, -0.185346, 0.982379)",<pygplates.pygplates.Feature object at 0x7f0ef5619a50>
83022bfffffffff,78.58420062151188,-92.99769980279723,120,990.0,"(-0.0103508, -0.197657, 0.980217)",<pygplates.pygplates.Feature object at 0x7f0ef5619ac0>
83022cfffffffff,80.66113600355362,-90.23857374938707,120,990.0,"(-0.000675687, -0.162272, 0.986746)",<pygplates.pygplates.Feature object at 0x7f0ef5619b30>
83022dfffffffff,79.92879720385965,-85.70115006247453,123,inf,"(0.0131082, -0.17438, 0.984591)",<pygplates.pygplates.Feature object at 0x7f0ef5619ba0>
83022efffffffff,80.28075795346587,-96.5159527333895,120,990.0,"(-0.0191577, -0.16773, 0.985647)",<pygplates.pygplates.Feature object at 0x7f0ef5619c10>
830230fffffffff,81.00693141601386,-119.88730149785005,120,150.0,"(-0.0778911, -0.135526, 0.987707)",<pygplates.pygplates.Feature object at 0x7f0ef5619c80>
830231fffffffff,80.69876448091644,-113.45644045770734,120,150.0,"(-0.0643352, -0.148269, 0.986852)",<pygplates.pygplates.Feature object at 0x7f0ef5619cf0>
830232fffffffff,80.16865568019256,-124.45539153298678,120,150.0,"(-0.0966035, -0.140794, 0.985315)",<pygplates.pygplates.Feature object at 0x7f0ef5619d60>
830233fffffffff,79.94961029211125,-118.3761751192403,120,150.0,"(-0.0829393, -0.153546, 0.984655)",<pygplates.pygplates.Feature object at 0x7f0ef5619dd0>
830241fffffffff,73.50546355871722,-78.69063077527673,101,1100.0,"(0.0556793, -0.278411, 0.958847)",<pygplates.pygplates.Feature object at 0x7f0ef5619e40>
830243fffffffff,73.35255820991213,-82.69144223205588,101,1100.0,"(0.0364441, -0.284154, 0.958086)",<pygplates.pygplates.Feature object at 0x7f0ef5619eb0>
830244fffffffff,75.42021258303177,-79.4697804252508,130,inf,"(0.0460043, -0.247489, 0.967798)",<pygplates.pygplates.Feature object at 0x7f0ef5619f20>
830246fffffffff,75.24940209075255,-83.92851767100092,130,inf,"(0.0269301, -0.253184, 0.967043)",<pygplates.pygplates.Feature object at 0x7f0ef5619f90>
830248fffffffff,71.55801298150911,-78.06081252754404,101,1100.0,"(0.0654432, -0.309501, 0.948644)",<pygplates.pygplates.Feature object at 0x7f0ef5618040>
830249fffffffff,70.61460557934528,-76.04335015994972,101,1100.0,"(0.0800552, -0.322122, 0.943307)",<pygplates.pygplates.Feature object at 0x7f0ef56180b0>
83024afffffffff,71.41964825871129,-81.68729203433156,101,1100.0,"(0.0460668, -0.315287, 0.947878)",<pygplates.pygplates.Feature object at 0x7f0ef5618120>
83024bfffffffff,70.51562093922053,-79.52676216319655,101,1100.0,"(0.0606314, -0.327993, 0.942732)",<pygplates.pygplates.Feature object at 0x7f0ef5618190>
83024cfffffffff,72.58076073500206,-76.43873087838132,101,1100.0,"(0.0701957, -0.291015, 0.95414)",<pygplates.pygplates.Feature object at 0x7f0ef5618200>
83024dfffffffff,71.62662778909218,-74.39636260263288,101,1100.0,"(0.084785, -0.303591, 0.949023)",<pygplates.pygplates.Feature object at 0x7f0ef5618270>
83024efffffffff,72.47198339117205,-80.26982628807404,101,1100.0,"(0.0509006, -0.29684, 0.95357)",<pygplates.pygplates.Feature object at 0x7f0ef56182e0>
830250fffffffff,74.66290158608363,-92.4279683599813,101,1100.0,"(-0.011205, -0.26426, 0.964386)",<pygplates.pygplates.Feature object at 0x7f0ef5618350>
830251fffffffff,73.91699088445144,-89.39321551343299,101,1100.0,"(0.0029338, -0.277014, 0.960861)",<pygplates.pygplates.Feature object at 0x7f0ef56183c0>
830252fffffffff,74.2573532032086,-96.39517101820398,101,1100.0,"(-0.0302207, -0.269629, 0.96249)",<pygplates.pygplates.Feature object at 0x7f0ef5618430>
830253fffffffff,73.56594086076548,-93.28117574869964,101,1100.0,"(-0.0161927, -0.282448, 0.959146)",<pygplates.pygplates.Feature object at 0x7f0ef56184a0>
830254fffffffff,75.74753263621395,-91.45523540978581,101,1100.0,"(-0.00625235, -0.246116, 0.96922)",<pygplates.pygplates.Feature object at 0x7f0ef5618510>
830255fffffffff,74.99545742720146,-88.26185029491647,130,inf,"(0.00785277, -0.258777, 0.965905)",<pygplates.pygplates.Feature object at 0x7f0ef5618580>
830256fffffffff,75.35714240695957,-95.72121101428793,101,1100.0,"(-0.0252005, -0.251534, 0.96752)",<pygplates.pygplates.Feature object at 0x7f0ef56185f0>
830258fffffffff,72.03930546142755,-87.71920490880365,101,1100.0,"(0.0122719, -0.30812, 0.951268)",<pygplates.pygplates.Feature object at 0x7f0ef5618660>
830259fffffffff,71.21318782986963,-85.24800290861475,101,1100.0,"(0.0266794, -0.320941, 0.946723)",<pygplates.pygplates.Feature object at 0x7f0ef56186d0>
83025afffffffff,71.72118506178259,-91.28153125372064,101,1100.0,"(-0.00701461, -0.313563, 0.949542)",<pygplates.pygplates.Feature object at 0x7f0ef5618740>
83025bfffffffff,70.94117911026976,-88.71814815950299,101,1100.0,"(0.00730489, -0.326457, 0.945184)",<pygplates.pygplates.Feature object at 0x7f0ef56187b0>
